,Unnamed: 0,Unnamed: 0.1,L_box,minPts_box,c_id,source_id,l,b,ra,dec,ra_error,dec_error,parallax,parallax_error,pmra,pmdec,pmra_error,pmdec_error,dr2_radial_velocity,dr2_radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,Nclusters
71392,71392,71392,10,10,1356,253913866633546880,158.5430497454844,-1.4470088388689852,68.82991930248411,45.38187805076122,0.025544832,0.0173328739999999,0.3093898675936935,0.033991117,0.6957007265921721,-1.959129308238998,0.037839636,0.029632004,,,15.315221,15.852848000000002,14.606388,47
71393,71393,71393,10,10,1356,253582741839144576,158.53500979617732,-1.6652418440334311,68.59354471020738,45.240254689961006,0.026540667,0.015875991,0.3670830494512487,0.033749167,0.9353434348560096,-1.8635411826198,0.0352242,0.025962412,,,15.3305645,15.792697,14.685589000000002,47
71394,71394,71394,10,10,1356,253583154156001664,158.53989463251662,-1.6391009570369297,68.62556590743408,45.25435912040752,0.056237783,0.03425456,0.3784800785313002,0.07060106,0.8339714617565899,-1.897731437391612,0.080438145,0.055737168,,,16.852974,17.458115,16.0778,47
71395,71395,71395,10,10,1356,253583356012434304,158.51833781613402,-1.594845535048942,68.65114272454055,45.30017339322048,0.048366316,0.029766357,0.3333889283199149,0.058025237,1.0074414285065831,-1.9448200181156787,0.06798746,0.04733358,,,16.457314,17.015982,15.736923999999998,47
71396,71396,71396,10,10,1356,253583875710351232,158.4747732196079,-1.6448151407460987,68.55694643120096,45.2983859881944,0.058245216,0.032315705,0.2742390343037734,0.07049729,1.0053818406226107,-2.059874095894121,0.07465366,0.05129543,,,16.759165,17.359343,16.003035999999998,47
71397,71397,71397,10,10,1356,253584219307887232,158.48238195435664,-1.6137813997213444,68.59673227531253,45.31381125654171,0.07115809,0.044448636,0.3380169242875769,0.08900263,0.936338537555152,-2.0753936242814888,0.092906244,0.06445955,,,17.139769,17.76886,16.340403,47
71398,71398,71398,10,10,1356,253584283725380992,158.47884135231294,-1.6283662334872508,68.57806545699579,45.30653771022986,0.11608858,0.06731328,0.3762446972074193,0.13834965,1.0405334322471818,-2.032929252375156,0.15883593,0.104147606,,,17.944866,18.704222,17.100673999999998,47
71399,71399,71399,10,10,1356,253585112661077760,158.49470610955905,-1.5520365598961054,68.67324774443975,45.34653163413783,0.028401773,0.0178630999999999,0.3325684646921286,0.036452416,1.0387876663202429,-1.9880826837908343,0.038214866,0.028008165,,,15.554728,16.016848,14.908875,47
71400,71400,71400,10,10,1356,253586104791621248,158.47061857520688,-1.4966231292344718,68.70817323374999,45.40174501312027,0.11464109,0.072511025,0.2410431819645364,0.1420166,0.8822941567493864,-1.9309697632185248,0.16229182,0.11758231,,,17.937829999999995,18.760891,17.065868,47
323904,391547,108960,10,16,1356,253518587905256832,158.73956732007284,-1.74573638420429,68.70564472454271,45.03523490441097,0.12368,0.07547853,0.2742594295062816,0.13961454,1.0840534993886433,-2.080609018750204,0.18262699,0.13754822,,,17.951504,18.784697,17.042131,47
323905,391548,108961,10,16,1356,253518695287316736,158.74280484415183,-1.6879051966509326,68.76908116184929,45.07193083604497,0.026491273,0.016830653,0.3226242435824528,0.030506643,0.9323625446307238,-2.0743511801320063,0.040074307,0.030163808,,,14.955279999999998,15.370954,14.353354,47
323906,391549,108962,10,16,1356,253520134093574272,158.7500820400405,-1.6320749622443838,68.83436856181132,45.10426131758982,0.017884139,0.011482202,0.3934006081015889,0.020347197,0.8889626374348341,-1.9798410591110047,0.02544662,0.020818582,,,14.251823000000002,14.773504,13.550438,47
323907,391550,108963,10,16,1356,253525154916382976,158.65509269636829,-1.8161821851907824,68.55137470574684,45.0497161792265,0.106187634,0.06379174,0.2972026219954371,0.123093806,0.9532304998607029,-1.923764065991528,0.13704596,0.10550027,,,17.772713,18.706863,16.802854999999994,47
323908,391551,108964,10,16,1356,253530411956323712,158.71590535696942,-1.7276387831154103,68.70188569426901,45.06489707916378,0.054256123,0.03441135,0.3116380981155334,0.06365963,1.0894634174185305,-1.8742551285485545,0.07544841,0.061651234,,,16.667343,17.325544,15.861617,47
323909,391553,108966,10,16,1356,253531202230315776,158.65177186098762,-1.7600397461220951,68.60667956508357,45.09018111871969,0.044437453,0.026769716,0.4169892436576365,0.053693358,0.971072365555417,-2.0041616609089563,0.061264142,0.046827443,,,16.37265,16.868366,15.692964000000002,47
323910,391555,108968,10,16,1356,253532537959189632,158.71457324344755,-1.5976468645033386,68.83642386142107,45.1536886840176,0.03850302,0.025247928,0.3033585005726837,0.04349236,0.8190020344205824,-2.255714722687104,0.052385494,0.04303076,,,15.9173765,16.448338,15.179214000000002,47
323911,391558,108971,10,16,1356,253533023296363904,158.68390459012693,-1.5473234937046143,68.85976513835605,45.210271565615216,0.05471511,0.03617376,0.2243194167299332,0.06293855,0.9289101046448106,-1.7248392735176956,0.07774163,0.062922575,,,16.763119,17.395342000000007,15.983163,47
323912,391566,108979,10,16,1356,253533465672189568,158.63398376671847,-1.6102785234529482,68.74602965982247,45.20457213773284,0.05179554,0.033867262,0.1977869632595428,0.06191003,0.983010590407546,-1.980342691511114,0.07489416,0.060831722,,,16.684359,17.335014,15.89101,47
323913,391589,109002,10,16,1356,253536734148124032,158.5934032763989,-1.6075154384742456,68.70999548643358,45.236334975741634,0.04375185,0.025244197,0.2204882399799412,0.05273512,0.7760032323327235,-1.7048556751695851,0.061756395,0.044325516,,,16.144703,16.699127,15.4180155,47
323914,391599,109012,10,16,1356,253536837222063488,158.5967891103457,-1.5584903492051714,68.76457182438955,45.266973328887566,0.051573686,0.033534016,0.4388055517672947,0.061256647,1.103127485948496,-1.9988747968423184,0.07044445,0.055464275,,,16.626793,17.182768,15.502161,47
323915,391600,109013,10,16,1356,253536837227317888,158.59579416104856,-1.5461480089392106,68.77654843386084,45.27604430913861,0.070727505,0.049553655,0.208964243750423,0.08569834,1.0024424236040832,-2.0722294799237018,0.09699267,0.083391905,,,17.296723999999998,18.127192,16.377855,47
323916,391607,109020,10,16,1356,253536871587064192,158.58962228940385,-1.5729090948354856,68.74259207669273,45.262512074800966,0.07180315,0.04670153,0.427042962263192,0.08692378,1.1791914150508682,-1.9213299148601328,0.10474135,0.08199994,,,17.171570000000006,18.018848,16.271572,47
323917,391610,109023,10,16,1356,253536901648755328,158.59146209380287,-1.556818262048118,68.76121158821869,45.27202897211933,0.08753278,0.058071546,0.222959860143378,0.10422519,1.0723658702037648,-1.9215665759780949,0.12892483,0.10178872,,,17.630276000000006,18.377956,16.744095,47
323918,391618,109031,10,16,1356,253537039085072512,158.6114232825765,-1.532728999139021,68.80560565752718,45.27358432850901,0.07314992,0.051238015,0.3032447747644565,0.08744916,0.7751350111721699,-2.301764772738081,0.108205594,0.08975475,,,17.392727,18.14203,16.557154,47
323919,391637,109050,10,16,1356,253537691920120448,158.56720222825888,-1.5629630533361691,68.73148513594704,45.28575244292112,0.0378296,0.023582263,0.3376358674549941,0.0476926159999999,0.7773446223765669,-2.3566098907364896,0.052949023,0.04250959,,,16.033282999999994,16.605832999999997,15.276302,47
323920,391641,109054,10,16,1356,253537764940266112,158.55429552005486,-1.5907146653735895,68.69002762790676,45.27649612888482,0.015947478,0.009620695,0.3125498937909235,0.019285817,0.4860612488897177,-1.912270774348596,0.021812314,0.015462806,,,13.81946,14.838,12.823349,47
323921,391643,109056,10,16,1356,253537794999355392,158.5499610662713,-1.561297929452565,68.71666877742724,45.29957881135015,0.046831913,0.028412377,0.1941512149923142,0.057463024,1.0262533061784538,-1.979892439127827,0.06610013,0.048125688,,,16.5118,17.159904,15.729346,47
323922,391651,109064,10,16,1356,253537932438328960,158.55775842679816,-1.53693383421123,68.74968961197574,45.31030163230388,0.06411705,0.043131866,0.344453176169355,0.0810256,0.7894754364155365,-2.2586375538974344,0.08535423,0.06879263,,,15.858516,16.214071,14.759797,47
323923,391656,109069,10,16,1356,253538104237008896,158.56971586569225,-1.5292894538741868,68.76918618435282,45.30665432197691,0.112729244,0.07373856,0.1851659644280292,0.1404561,0.8877748237087844,-1.910948406346156,0.16927168,0.1310339999999999,,,17.985825,18.797722,17.10839,47
323924,391661,109074,10,16,1356,253894964478599040,158.81499298940432,-1.5331163440791868,68.99992540736389,45.12304600893263,0.059632692,0.041981697,0.3168265639478467,0.074566804,0.8445657144960802,-1.986726242080146,0.08293496,0.07353497,,,16.86769,17.66263,15.970951,47
323925,391662,109075,10,16,1356,253896137008658432,158.74914292908042,-1.5060697535644396,68.96540274163958,45.18991937458443,0.025445353,0.018068386,0.3230959852886232,0.030787852,0.6134969833219708,-2.0337022302477594,0.039562114,0.033303414,,,15.242017,15.880177,14.449063,47
323926,391665,109078,10,16,1356,253910220202588544,158.7086201747896,-1.3848581238348452,69.05395266462651,45.30148277669712,0.037699312,0.025858477,0.3525356900980277,0.04820657,0.8364541325735146,-2.012521720359111,0.057705797,0.046465695,,,16.006222,16.876472,15.078846,47
323927,391669,109082,10,16,1356,253914068493444608,158.5743925178699,-1.3770480145439508,68.93356608636991,45.40593664668478,0.10528347,0.073398955,0.3145265177250582,0.12875047,0.7857272601759585,-1.7141930102883585,0.15668592,0.122767866,,,17.8666,18.663942,17.00113,47
323928,391673,109086,10,16,1356,253583463393645312,158.4977717560185,-1.6293286074565725,68.59527799517923,45.29196347129432,0.031532433,0.018379701,0.2230190859397222,0.03869683,0.912077592265754,-1.7690783613856051,0.04140228,0.02800076,,,15.566934,16.730185000000002,14.503319,47
323929,391675,109088,10,16,1356,253583875710357888,158.48048189002006,-1.6546751381979978,68.55213389573912,45.2875085058041,0.08672688,0.049620744,0.3738994387699983,0.10182737,1.0061993070281463,-1.6277050921691525,0.11032891,0.076224595,,,17.452679,18.110865,16.646692,47
323930,391678,109091,10,16,1356,253584902200695168,158.53081049412503,-1.5439105970265885,68.71648412832488,45.32543954687132,0.05709354,0.03641649,0.4465826430170587,0.07213729,0.8333554955349034,-1.953778983605436,0.081919804,0.061364178,,,16.986713,17.643974,16.207293,47
323931,391681,109094,10,16,1356,253586624489550208,158.46608480155805,-1.4379704190266422,68.76539827073077,45.444727787837046,0.09980689,0.058080256,0.2835959550492105,0.121904604,0.8613936056133659,-2.149374274778,0.1365337999999999,0.09264277,,,17.699135000000005,18.38676,16.88113,47
323932,391682,109095,10,16,1356,253589953082417920,158.42122310873162,-1.3957778405699617,68.7665475703123,45.50629811421883,0.11194962,0.06582093,0.3634961451118761,0.1291198999999999,0.9466269760712244,-1.755309860118457,0.16431059,0.10569193,,,17.975680999999994,18.916697,17.049362,47
725543,3414876,87863,15,16,1356,253521993820505472,158.70517753667184,-1.9520002748563368,68.45818830934289,44.92084315427979,0.061064214,0.037331574,0.3207343876693511,0.07284175,0.8761618440438579,-1.99176897258224,0.08292187,0.06265597,,,16.88484,17.564384,16.061420000000002,47
725544,3414975,87962,15,16,1356,253890605090708736,158.90158756346875,-1.5491838330536558,69.06561101752631,45.048209452735605,0.035493568,0.021825248,0.328789480699212,0.040174615,0.8959314552987127,-1.9996667297581776,0.046964206,0.03818682,,,15.5025425,16.11482,14.719226,47
725545,3414977,87964,15,16,1356,253895067557826560,158.80004711864785,-1.5058572866013915,69.01423656958362,45.15244610938426,0.09283299,0.06769321,0.2632638171897669,0.1222785,0.8473828661025125,-2.12558382828262,0.13179001,0.12077221,,,17.750463,18.610258,16.820664999999998,47
725546,3414979,87966,15,16,1356,253896171368308352,158.75544669467163,-1.4801283563109346,68.99863618548304,45.2027342158576,0.09810446,0.068173304,0.3112547754292056,0.12001076,1.1941032223382133,-1.814269965898324,0.14635974,0.12059619,,,17.891106,18.784101,16.948582000000002,47
725547,3414980,87967,15,16,1356,253898194294109312,158.75268176305389,-1.398311025796621,69.08192323047882,45.2598424693956,0.0518598,0.037209302,0.2761552343382497,0.066690385,0.8801643442824909,-1.967504832914769,0.08065908,0.06692102,,,16.703842,17.368288,15.906695,47
725548,3414981,87968,15,16,1356,253898984568195840,158.73277094678062,-1.2975990977762548,69.16890324743959,45.3422809757264,0.06426409,0.043200977,0.3623101993509115,0.07797604,1.0735660203991673,-1.975903572080132,0.10019997,0.07990331,,,16.997835000000002,17.629246,16.232021,47
725549,3414985,87972,15,16,1356,253911495811539584,158.66269977534375,-1.3009177588073666,69.09838310308946,45.39191741186096,0.04534785,0.029992139,0.2993325749116456,0.054958064,0.7815464727342171,-2.0525505872650847,0.062449023,0.05325546,,,16.367105,16.977095000000002,15.6164665,47
725550,3414987,87974,15,16,1356,253913282515294592,158.59618207236244,-1.375920906717318,68.95565934199038,45.39060309088821,0.07630715,0.049272064,0.2873160065996073,0.09286773,0.7979403547653068,-2.090696765422364,0.11359862,0.084903635,,,17.265226000000002,17.931498,16.471867,47
725551,3414990,87977,15,16,1356,253580989492366208,158.42897195979472,-1.7317905845485693,68.42196812855194,45.27304934116511,0.0901944,0.052420795,0.2859902151053002,0.10143268,0.8533272337151298,-2.102785830573048,0.11728158,0.081427425,,,17.651106,18.424494,16.797729999999998,47
725552,3415000,87987,15,16,1356,253589884362921216,158.43200044264125,-1.4143426899745744,68.75740801836056,45.48581172408408,0.10050214,0.057158966,0.3383490338251597,0.123310626,0.8715406174673831,-2.194672791088605,0.13849273,0.09227476,,,17.72853,18.545254,16.850306,47
725553,3415002,87989,15,16,1356,253590747657925760,158.3534521975931,-1.4596886448894937,68.63398683917686,45.512988462265575,0.039575633,0.023776796,0.3508427800424153,0.048414644,0.923978660595068,-1.9226967202475027,0.055183668,0.03635399,,,16.242785,16.800724,15.521994,47
725554,3415003,87990,15,16,1356,253600746341825280,158.34467199496063,-1.5401054383955417,68.54111340017128,45.46498041040509,0.06301003,0.040587578,0.3840786846175827,0.07984309,0.8374271494159765,-1.7829253107806258,0.08339985,0.058484416,,,17.17234,17.907595,16.339447,47
755277,4465194,112780,9,16,1356,253538039818156544,158.57780597174118,-1.5279214326816444,68.77838754235322,45.30161531066,0.040381394,0.026587112,0.3456636829621531,0.050584905,0.7059087781968918,-2.2467542236901497,0.058109228,0.046945237,,,16.288616,16.786531,15.598757,47
